node_id,x,y,z
11756,1351.22,559.376,188.382
11757,1355.14,556.429,188.304
11758,1355.14,556.429,192.537
11759,1347.32,562.312,188.46
11760,1347.32,562.312,191.892
11761,1359.1,553.45,188.224
11762,1359.1,553.45,192.811
11763,1363.07,550.463,188.141
11764,1363.07,550.463,192.999
11765,1367.06,547.456,188.055
11766,1367.06,547.456,193.122
11767,1371.1,544.418,187.966
11768,1371.1,544.418,193.24
11769,1375.12,541.393,187.871
11770,1375.12,541.393,193.348
11771,1379.19,538.335,187.771
11772,1379.19,538.335,193.417
11773,1383.27,535.259,187.665
11774,1383.27,535.259,193.437
11775,1387.39,532.165,187.552
11776,1387.39,532.165,193.45
11777,1391.52,529.053,187.431
11778,1391.52,529.053,193.452
11779,1395.68,525.923,187.302
11780,1395.68,525.923,193.395
11781,1399.87,522.774,187.164
11782,1399.87,522.774,193.295
11783,1404.08,519.607,187.017
11784,1404.08,519.607,193.183
11785,1408.31,516.421,186.861
11786,1408.31,516.421,193.054
11787,1412.57,513.216,186.694
11788,1412.57,513.216,192.882
11789,1416.86,509.993,186.517
11790,1416.86,509.993,192.644
11791,1421.17,506.749,186.329
11792,1421.17,506.749,192.38
11793,1425.5,503.487,186.131
11794,1429.87,500.204,185.922
11795,1434.26,496.902,185.702
11796,1438.67,493.58,185.471
11797,1438.67,493.58,191.006
11798,1443.11,490.238,185.229
11799,1443.11,490.238,190.58
11800,1456.6,480.089,184.438
11801,1460.83,476.913,184.173
11802,1460.83,476.913,188.571
11803,1654.96,831.423,218.877
11804,1658.09,829.063,218.793
11805,1420.67,413.271,178.832
11806,1416.0,416.779,179.194
11807,1315.05,492.731,184.43
11808,1310.83,495.908,184.54
11809,1310.83,495.908,179.63
11810,1404.34,425.556,180.054
11811,1399.27,429.368,180.406
11812,1394.6,432.884,180.719
11813,1389.95,436.378,181.019
11814,1385.34,439.852,181.307
11815,1385.34,439.852,187.753
11816,1380.75,443.305,181.583
11817,1380.75,443.305,188.121
11818,1376.18,446.737,181.847
11819,1376.18,446.737,188.458
11820,1371.65,450.149,182.1
11821,1371.65,450.149,188.781
11822,1367.14,453.54,182.342
11823,1367.14,453.54,189.03
11824,1362.66,456.912,182.573
11825,1358.21,460.264,182.793
11826,1353.78,463.596,183.003
11827,1349.37,466.908,183.202
11828,1345.0,470.202,183.391
11829,1340.64,473.476,183.57
11830,1336.32,476.731,183.739
11831,1332.02,479.967,183.897
11832,1327.75,483.176,184.045
11833,1323.49,486.385,184.184
11834,1319.26,489.567,184.312
11835,1306.72,498.998,184.638
11836,1306.72,498.998,180.195
11837,1302.63,502.079,184.727
11838,1302.63,502.079,180.866
11839,1409.71,421.512,179.667
11840,1425.34,409.758,178.457
11841,1425.34,409.758,173.705
11842,1661.17,826.746,218.699
11843,1664.26,824.422,218.608
11844,1664.26,824.422,221.328
11845,1354.78,275.126,166.703
11846,1364.0,268.195,165.459
11847,1354.78,275.126,174.225
11848,1363.99,268.199,172.444
11849,1219.01,377.275,179.349
11850,1223.52,373.886,179.087
11851,1223.52,373.886,184.977
11852,1214.53,380.647,179.596
11853,1214.53,380.647,184.389
11854,1229.08,369.704,178.748
11855,1229.08,369.704,185.075
11856,1234.22,365.834,178.418
11857,1234.22,365.834,185.168
11858,1239.43,361.91,178.066
11859,1239.43,361.91,185.188
11860,1244.72,357.932,177.694
11861,1244.72,357.932,185.107
11862,1250.09,353.896,177.301
11863,1250.09,353.896,184.993
11864,1255.53,349.801,176.886
11865,1255.53,349.801,184.834
11866,1261.05,345.646,176.449
11867,1261.05,345.646,184.602
11868,1266.66,341.43,175.99
11869,1266.66,341.43,184.324
11870,1272.34,337.152,175.509
11871,1272.34,337.152,183.989
11872,1278.11,332.809,175.005
11873,1278.11,332.809,183.592
11874,1283.97,328.401,174.477
11875,1283.97,328.401,183.131
11876,1289.92,323.926,173.924
11877,1289.92,323.926,182.62
11878,1295.96,319.382,173.347
11879,1295.96,319.382,182.038
11880,1302.09,314.768,172.742
11881,1302.09,314.768,181.401
11882,1308.32,310.083,172.11
11883,1308.32,310.083,180.718
11884,1314.65,305.324,171.448
11885,1314.65,305.324,180.0
11886,1321.07,300.489,170.754
11887,1321.07,300.489,179.135
11888,1327.6,295.578,170.025
11889,1334.23,290.588,169.259
11890,1340.97,285.518,168.452
11891,1340.97,285.518,176.441
11892,1347.82,280.364,167.601
11894,1347.82,280.364,175.362
11895,1369.06,264.387,164.75
11896,1374.15,260.557,164.016
11897,1374.15,260.557,157.986
11898,1296.67,48.2502,134.456
11899,1312.56,48.2507,133.234
11900,1312.55,48.2429,121.769
11901,1042.23,48.2414,154.003
11902,1049.03,48.2416,153.481
11903,1049.05,48.2294,135.613
11904,1035.38,48.2411,154.528
11905,1035.38,48.2538,173.203
11906,1062.06,48.242,152.481
11907,1073.23,48.2424,151.624
11908,1084.41,48.2428,150.767
11909,1095.58,48.2432,149.909
11910,1106.75,48.2436,149.051
11911,1117.92,48.244,148.194
11912,1129.09,48.2444,147.336
11913,1140.27,48.2448,146.478
11914,1151.44,48.2451,145.62
11915,1162.61,48.2455,144.762
11916,1173.79,48.2459,143.904
11917,1184.96,48.2463,143.046
11918,1196.13,48.2467,142.188
11919,1207.3,48.2471,141.329
11920,1218.47,48.2475,140.47
11921,1229.64,48.2478,139.611
11922,1240.81,48.2482,138.752
11923,1251.99,48.2486,137.893
11924,1263.16,48.249,137.034
11925,1274.33,48.2494,136.175
11926,1285.5,48.2498,135.316
11927,1319.42,48.2509,132.705
11928,1326.26,48.2512,132.18
11929,1326.26,48.2584,142.771
11930,1300.38,472.486,183.349
11931,1296.06,475.732,183.482
11932,1300.38,472.486,188.425
11933,1296.06,475.731,188.234
11934,1400.61,397.077,177.675
11935,1407.44,391.94,177.097
11936,1407.44,391.938,182.833
11937,1358.02,429.117,180.701
11938,1362.92,425.431,180.4
11939,1368.04,421.576,180.073
11940,1373.25,417.66,179.727
11941,1378.54,413.682,179.361
11942,1383.92,409.634,178.973
11943,1383.92,409.634,171.624
11944,1389.37,405.532,178.564
11945,1394.93,401.35,178.132
11946,1412.12,388.415,176.69
11947,1412.12,388.415,182.228
11948,1416.83,384.874,176.269
11949,1416.83,384.874,181.597
11950,1353.42,432.58,180.971
11951,1348.85,436.013,181.229
11952,1344.32,439.427,181.476
11953,1339.81,442.82,181.711
11954,1335.32,446.193,181.935
11955,1330.87,449.547,182.148
11956,1326.44,452.881,182.35
11957,1322.03,456.196,182.542
11958,1317.65,459.492,182.724
11959,1313.3,462.763,182.895
11960,1308.96,466.026,183.057
11961,1304.66,469.265,183.208
11962,1304.66,469.265,188.586
11963,1291.89,478.872,183.602
11964,1287.73,482.001,183.713
11965,1287.73,482.001,187.573
11966,1434.62,465.341,183.169
11967,1439.54,461.64,182.859
11968,1439.54,461.641,177.644
11969,1336.39,539.25,186.989
11970,1340.51,536.149,186.913
11971,1336.39,539.25,182.74
11972,1340.43,536.207,182.18
11973,1332.42,542.234,187.059
11974,1332.42,542.234,183.309
11975,1344.42,533.209,186.836
11976,1348.47,530.163,186.752
11977,1352.54,527.099,186.661
11978,1356.65,524.004,186.563
11979,1360.75,520.921,186.457
11980,1364.9,517.8,186.344
11981,1369.06,514.664,186.221
11982,1373.26,511.511,186.09
11983,1377.47,508.338,185.949
11984,1381.71,505.147,185.798
11985,1385.98,501.938,185.637
11986,1390.27,498.709,185.465
11987,1394.59,495.461,185.283
11988,1398.93,492.194,185.091
11989,1403.3,488.907,184.888
11990,1403.3,488.907,191.166
11991,1407.69,485.601,184.675
11992,1407.69,485.601,190.869
11993,1412.12,482.275,184.45
11994,1416.56,478.929,184.216
11995,1421.04,475.563,183.97
11996,1425.54,472.176,183.714
11997,1430.07,468.769,183.447
11998,1443.82,458.423,182.581
11999,1443.82,458.423,177.758
12000,1448.11,455.193,182.293
12001,1448.11,455.193,177.89
12002,1719.76,939.094,233.384
12003,1722.36,937.134,233.297
12004,1722.35,937.143,230.323
12005,1662.7,982.022,234.951
12006,1665.33,980.044,234.903
12007,1665.29,980.074,232.182
12008,1660.15,983.944,234.996
12009,1660.15,983.944,232.897
12010,1667.37,978.513,234.865
12011,1669.72,976.744,234.82
12012,1672.08,974.964,234.772
12013,1674.46,973.174,234.723
12014,1676.85,971.374,234.671
12015,1679.26,969.563,234.616
12016,1681.68,967.742,234.558
12017,1684.12,965.91,234.498
12018,1686.57,964.068,234.434
12019,1689.03,962.214,234.368
12020,1691.51,960.35,234.298
12021,1694.0,958.475,234.226
12022,1696.51,956.588,234.151
12023,1699.03,954.691,234.073
12024,1701.57,952.782,233.993
12025,1704.12,950.862,233.91
12026,1706.69,948.93,233.825
12027,1709.27,946.986,233.739
12028,1711.84,945.056,233.652
12029,1714.48,943.064,233.563
12030,1717.11,941.085,233.474
12031,1725.1,935.076,233.206
12032,1727.84,933.018,233.117
12033,1727.84,933.018,230.65
12034,1373.09,323.921,171.377
12035,1381.37,317.695,170.474
12036,1247.62,418.326,180.916
12037,1252.01,415.021,180.728
12038,1252.01,415.021,175.323
12039,1243.26,421.602,181.092
12040,1243.26,421.602,185.366
12041,1256.94,411.31,180.504
12042,1261.69,407.737,180.275
12043,1266.51,404.112,180.03
12044,1266.51,404.112,186.339
12045,1271.39,400.436,179.768
12046,1276.35,396.706,179.489
12047,1281.38,392.92,179.19
12048,1286.49,389.081,178.872
12049,1291.67,385.184,178.534
12050,1296.92,381.23,178.175
12051,1302.26,377.215,177.795
12052,1307.67,373.142,177.393
12053,1313.16,369.013,176.968
12054,1318.74,364.815,176.52
12055,1324.41,360.551,176.049
12056,1330.16,356.222,175.554
12057,1336.01,351.824,175.035
12058,1341.94,347.358,174.492
12059,1347.97,342.82,173.923
12060,1354.1,338.209,173.328
12061,1354.1,338.209,164.862
12062,1360.33,333.523,172.706
12063,1366.66,328.761,172.056
12064,1386.28,313.998,169.924
12065,1386.28,313.998,176.14
12066,1391.22,310.284,169.357
12067,1391.22,310.284,175.321
12068,1538.31,637.615,198.391
12069,1542.39,634.545,198.266
12070,1542.39,634.543,193.975
12071,1455.05,700.258,199.96
12072,1458.58,697.598,199.952
12073,1455.05,700.258,196.279
12074,1458.63,697.56,195.871
12075,1451.59,702.856,199.964
12076,1451.59,702.856,196.693
12077,1461.85,695.138,199.941
12078,1465.3,692.542,199.924
12079,1468.74,689.959,199.903
12080,1472.22,687.335,199.875
12081,1475.7,684.72,199.842
12082,1479.21,682.078,199.802
12083,1482.74,679.423,199.756
12084,1486.29,676.75,199.703
12085,1489.87,674.06,199.644
12086,1493.46,671.355,199.579
12087,1497.08,668.633,199.507
12088,1500.72,665.896,199.429
12089,1504.38,663.144,199.345
12090,1508.06,660.375,199.255
12091,1511.76,657.589,199.16
12092,1515.48,654.787,199.061
12093,1519.23,651.968,198.957
12094,1523.0,649.132,198.849
12095,1526.79,646.279,198.738
12096,1530.61,643.408,198.625
12097,1534.43,640.531,198.509
12098,1546.1,631.751,198.152
12099,1549.83,628.948,198.038
12100,1549.83,628.948,201.612
12101,1745.68,982.163,240.096
12102,1748.09,980.352,240.016
12103,1748.1,980.346,242.555
12104,1692.37,1022.27,241.576
12105,1694.81,1020.43,241.503
12106,1692.37,1022.27,243.727
12107,1694.82,1020.42,243.859
12108,1689.94,1024.1,241.65
12109,1689.94,1024.1,243.595
12110,1696.72,1019.0,241.447
12111,1696.72,1019.0,243.961
12112,1698.92,1017.34,241.383
12113,1698.92,1017.34,244.064
12114,1701.13,1015.68,241.32
12115,1701.13,1015.68,244.121
12116,1703.35,1014.01,241.259
12117,1703.35,1014.01,244.156
12118,1705.59,1012.33,241.197
12119,1705.59,1012.33,244.195
12120,1707.84,1010.63,241.137
12121,1707.84,1010.63,244.225
12122,1710.1,1008.93,241.077
12123,1710.1,1008.93,244.236
12124,1712.38,1007.22,241.018
12125,1712.38,1007.22,244.229
12126,1714.66,1005.5,240.958
12127,1714.66,1005.5,244.206
12128,1716.97,1003.77,240.899
12129,1716.97,1003.77,244.171
12130,1719.28,1002.02,240.84
12131,1719.28,1002.02,244.124
12132,1721.61,1000.27,240.781
12133,1721.61,1000.27,244.067
12134,1723.95,998.509,240.72
12135,1723.95,998.509,243.999
12136,1726.31,996.736,240.659
12137,1726.31,996.736,243.917
12138,1728.68,994.952,240.596
12139,1728.68,994.952,243.818
12140,1731.07,993.158,240.532
12141,1731.07,993.158,243.701
12142,1733.47,991.353,240.466
12143,1733.47,991.353,243.569
12144,1735.88,989.537,240.397
12145,1735.88,989.537,243.423
12146,1738.31,987.71,240.327
12147,1738.31,987.71,243.264
12148,1740.75,985.872,240.253
12149,1743.21,984.023,240.176
12150,1750.67,978.408,239.926
12151,1750.67,978.408,242.279
12152,1753.26,976.457,239.833
12153,1753.26,976.457,241.983
12154,1525.35,616.081,196.467
12155,1529.53,612.932,196.344
12156,1529.54,612.93,191.896
12157,1440.21,680.132,198.373
12158,1443.74,677.479,198.35
12159,1440.21,680.132,194.495
12160,1443.74,677.48,194.089
12161,1436.7,682.778,198.39
12162,1436.7,682.778,194.92
12163,1447.17,674.897,198.321
12164,1450.69,672.252,198.284
12165,1454.21,669.602,198.241
12166,1457.77,666.925,198.191
12167,1461.33,664.245,198.135
12168,1464.92,661.543,198.072
12169,1468.53,658.826,198.002
12170,1472.17,656.092,197.926
12171,1475.82,653.343,197.845
12172,1479.5,650.578,197.758
12173,1483.19,647.796,197.666
12174,1486.91,644.998,197.57
12175,1490.65,642.183,197.47
12176,1494.42,639.352,197.366
12177,1498.2,636.504,197.26
12178,1502.01,633.639,197.151
12179,1505.84,630.756,197.04
12180,1509.7,627.856,196.928
12181,1513.57,624.939,196.814
12182,1517.47,622.004,196.699
12183,1521.4,619.052,196.584
12184,1533.32,610.085,196.232
12185,1537.11,607.228,196.119
12186,1537.11,607.228,199.737
12187,1551.27,659.149,200.397
12188,1555.25,656.158,200.273
12189,1551.27,659.149,204.639
12190,1555.24,656.159,204.275
12191,1469.88,720.384,201.676
12192,1473.28,717.828,201.665
12193,1473.28,717.828,205.211
12194,1466.49,722.934,201.686
12195,1466.49,722.934,204.587
12196,1476.53,715.38,201.654
12197,1476.53,715.38,205.414
12198,1479.91,712.841,201.641
12199,1479.91,712.841,205.591
12200,1483.26,710.316,201.626
12201,1483.26,710.316,205.75
12202,1486.68,707.747,201.608
12203,1486.68,707.747,205.894
12204,1490.07,705.195,201.587
12205,1490.07,705.195,206.025
12206,1493.5,702.612,201.562
12207,1493.5,702.612,206.147
12208,1496.95,700.014,201.532
12209,1496.95,700.014,206.254
12210,1500.43,697.401,201.498
12211,1500.43,697.401,206.31
12212,1503.92,694.773,201.459
12213,1503.92,694.773,206.337
12214,1507.43,692.129,201.413
12215,1507.43,692.129,206.359
12216,1510.97,689.47,201.362
12217,1510.97,689.47,206.346
12218,1514.52,686.795,201.305
12219,1514.52,686.795,206.308
12220,1518.1,684.104,201.242
12221,1518.1,684.104,206.26
12222,1521.7,681.397,201.171
12223,1521.7,681.397,206.178
12224,1525.32,678.674,201.095
12225,1525.32,678.674,206.057
12226,1528.96,675.935,201.012
12227,1528.96,675.935,205.926
12228,1532.62,673.179,200.923
12229,1532.62,673.179,205.789
12230,1536.31,670.407,200.828
12231,1536.31,670.407,205.618
12232,1540.01,667.618,200.727
12233,1540.01,667.618,205.398
12234,1543.74,664.812,200.622
12235,1547.48,662.001,200.512
12236,1558.89,653.417,200.157
12237,1562.54,650.667,200.039
12238,1562.54,650.667,196.525
12239,1382.27,348.303,173.53
12240,1390.06,342.443,172.743
12241,1382.27,348.303,180.111
12242,1271.02,432.004,181.401
12243,1266.53,435.383,181.58
12244,1266.53,435.383,176.394
12245,1262.22,438.62,181.743
12246,1257.94,441.846,181.895
12247,1257.94,441.846,177.805
12248,1284.73,421.688,180.79
12249,1280.04,425.213,181.01
12250,1289.48,418.112,180.556
12251,1294.31,414.481,180.306
12252,1299.2,410.799,180.039
12253,1304.17,407.063,179.754
12254,1309.21,403.271,179.452
12255,1314.33,399.421,179.13
12256,1319.51,395.522,178.789
12257,1324.78,391.557,178.427
12258,1324.78,391.557,185.867
12259,1330.13,387.531,178.044
12260,1330.13,387.531,185.506
12261,1335.56,383.443,177.638
12262,1335.56,383.443,185.106
12263,1341.08,379.292,177.21
12264,1341.08,379.292,184.658
12265,1346.69,375.075,176.758
12266,1346.69,375.075,184.148
12267,1352.38,370.792,176.282
12268,1352.38,370.792,183.608
12269,1358.16,366.44,175.783
12270,1358.16,366.44,183.025
12271,1364.04,362.019,175.258
12272,1370.01,357.526,174.708
12273,1370.01,357.526,181.658
12274,1376.08,352.96,174.132
12275,1376.08,352.96,180.931
12276,1394.9,338.804,172.244
12277,1399.76,335.147,171.731
12278,1399.76,335.147,166.254
12279,1512.39,594.547,194.582
12280,1516.68,591.319,194.452
12281,1512.39,594.547,199.026
12282,1516.67,591.321,198.64
12283,1425.38,660.006,196.8
12284,1428.98,657.302,196.749
12285,1428.97,657.303,200.222
12286,1421.8,662.7,196.844
12287,1421.8,662.7,199.629
12288,1432.49,654.656,196.692
12289,1432.49,654.656,200.465
12290,1436.08,651.957,196.628
12291,1436.08,651.957,200.652
12292,1439.69,649.245,196.558
12293,1439.69,649.245,200.784
12294,1443.31,646.516,196.482
12295,1443.31,646.516,200.928
12296,1446.96,643.773,196.4
12297,1446.96,643.773,201.05
12298,1450.63,641.008,196.314
12299,1450.63,641.008,201.107
12300,1454.32,638.231,196.223
12301,1454.32,638.231,201.14
12302,1458.04,635.438,196.128
12303,1458.04,635.438,201.169
12304,1461.77,632.628,196.029
12305,1461.77,632.628,201.192
12306,1465.53,629.802,195.927
12307,1465.53,629.802,201.173
12308,1469.31,626.959,195.823
12309,1469.31,626.959,201.114
12310,1473.11,624.1,195.717
12311,1473.11,624.1,201.053
12312,1476.93,621.223,195.609
12313,1476.93,621.223,200.977
12314,1480.78,618.329,195.5
12315,1480.78,618.329,200.851
12316,1484.65,615.419,195.389
12317,1484.65,615.419,200.718
12318,1488.54,612.49,195.277
12319,1488.54,612.49,200.575
12320,1492.45,609.545,195.165
12321,1492.45,609.545,200.376
12322,1496.39,606.581,195.051
12323,1496.39,606.581,200.168
12324,1500.35,603.6,194.936
12325,1500.35,603.6,199.95
12326,1504.34,600.6,194.82
12327,1504.34,600.6,199.693
12328,1508.35,597.583,194.702
12329,1508.35,597.583,199.364
12330,1520.53,588.419,194.333
12331,1524.4,585.509,194.211
12332,1524.4,585.509,197.906
12333,1797.52,1068.3,253.891
12334,1799.5,1066.81,253.837
12335,1799.5,1066.81,256.249
12336,1751.7,1102.78,255.048
12337,1753.87,1101.14,254.988
12338,1751.7,1102.78,256.93
12339,1753.87,1101.15,257.095
12340,1749.53,1104.41,255.108
12341,1749.53,1104.41,256.737
12342,1755.44,1099.96,254.944
12343,1757.33,1098.54,254.892
12344,1759.23,1097.11,254.841
12345,1761.14,1095.67,254.789
12346,1763.06,1094.23,254.739
12347,1765.0,1092.77,254.689
12348,1765.0,1092.77,257.507
12349,1766.94,1091.31,254.64
12350,1766.94,1091.31,257.54
12351,1768.9,1089.84,254.591
12352,1768.9,1089.84,257.559
12353,1770.86,1088.36,254.543
12354,1770.86,1088.36,257.568
12355,1772.84,1086.87,254.495
12356,1772.84,1086.87,257.571
12357,1774.83,1085.37,254.448
12358,1774.83,1085.37,257.563
12359,1776.83,1083.87,254.401
12360,1776.83,1083.87,257.535
12361,1778.85,1082.35,254.354
12362,1778.85,1082.35,257.484
12363,1780.87,1080.83,254.306
12364,1780.87,1080.83,257.418
12365,1782.91,1079.29,254.258
12366,1784.96,1077.75,254.209
12367,1787.02,1076.2,254.159
12368,1787.02,1076.2,257.169
12369,1789.1,1074.64,254.108
12370,1789.1,1074.64,257.058
12371,1791.19,1073.07,254.056
12372,1791.19,1073.07,256.93
12373,1793.29,1071.49,254.003
12374,1795.4,1069.9,253.948
12375,1801.81,1065.07,253.773
12376,1801.81,1065.07,256.026
12377,1804.12,1063.33,253.707
12378,1804.12,1063.33,255.8
12379,1499.43,573.012,192.688
12380,1503.82,569.705,192.538
12381,1499.43,573.012,197.249
12382,1503.82,569.707,196.836
12383,1410.55,639.88,195.156
12384,1414.21,637.129,195.076
12385,1414.21,637.128,198.629
12386,1406.9,642.623,195.23
12387,1406.9,642.623,198.034
12388,1417.81,634.414,194.993
12389,1417.81,634.414,198.833
12390,1421.48,631.658,194.905
